model,strategy,fam,epoch,train_loss,valid_loss,valid_f1,test_f1
sincFold,sortS200,telomerase,9.0,0.0151,0.0357,0.5665,
sincFold,sortS200,telomerase,10.0,0.012,0.026,0.6249,0.162
sincFold,sortS200,telomerase,11.0,0.0148,0.0519,0.5531,
sincFold,sortS200,telomerase,12.0,0.0114,0.0262,0.651,
sincFold,sortS200,telomerase,13.0,0.0085,0.0514,0.614,
sincFold,sortS200,telomerase,14.0,0.0074,0.0248,0.6459,
sincFold,sortS200,telomerase,15.0,0.0049,0.03,0.6855,0.132
sincFold,sortS200,telomerase,16.0,0.0039,0.0666,0.6317,
sincFold,sortS200,telomerase,17.0,0.0028,0.0341,0.67,
sincFold,sortS200,telomerase,18.0,0.0027,0.038,0.695,
sincFold,sortS200,telomerase,19.0,0.0027,0.0358,0.6669,
sincFold,sortS200,telomerase,20.0,0.0016,0.0413,0.7126,0.131
sincFold,sortS200,telomerase,21.0,0.0015,0.077,0.6502,
sincFold,sortS200,telomerase,22.0,0.0017,0.0656,0.6691,
sincFold,sortS200,telomerase,23.0,0.0013,0.0506,0.6977,
sincFold,sortS200,telomerase,24.0,0.0017,0.0444,0.7022,
sincFold,sortS200,telomerase,25.0,0.0013,0.0495,0.7177,0.122
sincFold,sortS200,23s,0.0,0.0573,0.0471,0.3944,
sincFold,sortS200,23s,1.0,0.0573,0.0471,0.3944,
sincFold,sortS200,23s,2.0,0.034,0.051,0.398,
sincFold,sortS200,23s,3.0,0.0296,0.0377,0.5049,
sincFold,sortS200,23s,4.0,0.0271,0.0344,0.545,
sincFold,sortS200,23s,5.0,0.0259,0.0345,0.5632,0.434
sincFold,sortS200,23s,6.0,0.0244,0.0299,0.5684,
sincFold,sortS200,23s,7.0,0.0214,0.0287,0.6075,
sincFold,sortS200,23s,8.0,0.0188,0.0428,0.5718,
sincFold,sortS200,23s,9.0,0.0158,0.0252,0.6358,
sincFold,sortS200,23s,10.0,0.0134,0.0363,0.5823,0.424
sincFold,sortS200,23s,11.0,0.0184,0.0258,0.6265,
sincFold,sortS200,23s,12.0,0.0144,0.0261,0.6358,
sincFold,sortS200,23s,13.0,0.0134,0.0398,0.6203,
sincFold,sortS200,23s,14.0,0.0105,0.0256,0.6402,
sincFold,sortS200,23s,15.0,0.0076,0.0296,0.6109,0.365
sincFold,sortS200,23s,16.0,0.0096,0.0261,0.6682,
sincFold,sortS200,23s,17.0,0.006,0.0273,0.6647,
sincFold,sortS200,23s,18.0,0.0052,0.0408,0.6601,
sincFold,sortS200,23s,19.0,0.0047,0.0291,0.6299,
sincFold,sortS200,23s,20.0,0.0035,0.0316,0.6762,0.325
sincFold,sortS200,23s,21.0,0.0036,0.0298,0.6779,
sincFold,sortS200,23s,22.0,0.0027,0.0373,0.6864,
sincFold,sortS200,23s,23.0,0.0031,0.037,0.6976,
sincFold,sortS200,23s,24.0,0.003,0.0388,0.6929,
sincFold,sortS200,23s,25.0,0.0033,0.0397,0.6955,0.372
sincFold,sortS200,16s,0.0,0.0579,0.0466,0.409,
sincFold,sortS200,16s,1.0,0.0579,0.0466,0.409,
sincFold,sortS200,16s,2.0,0.0339,0.0399,0.4651,
sincFold,sortS200,16s,3.0,0.0302,0.0476,0.4499,
sincFold,sortS200,16s,4.0,0.0274,0.0363,0.5339,
sincFold,sortS200,16s,5.0,0.0251,0.0317,0.5448,0.347
sincFold,sortS200,16s,6.0,0.0262,0.0301,0.5868,
sincFold,sortS200,16s,7.0,0.0238,0.0283,0.5816,
sincFold,sortS200,16s,8.0,0.0201,0.038,0.5948,
sincFold,sortS200,16s,9.0,0.0178,0.0257,0.6335,
sincFold,sortS200,16s,10.0,0.0158,0.0238,0.6557,0.364
sincFold,sortS200,16s,11.0,0.0176,0.0259,0.6121,
sincFold,sortS200,16s,12.0,0.0146,0.0303,0.6594,
sincFold,sortS200,16s,13.0,0.0111,0.0248,0.6538,
sincFold,sortS200,16s,14.0,0.0109,0.0273,0.685,
sincFold,sortS200,16s,15.0,0.0074,0.0334,0.6963,0.344
sincFold,sortS200,16s,16.0,0.0054,0.0259,0.6777,
sincFold,sortS200,16s,17.0,0.0032,0.0446,0.6999,
sincFold,sortS200,16s,18.0,0.0026,0.0435,0.7098,
sincFold,sortS200,16s,19.0,0.0021,0.0296,0.6398,
sincFold,sortS200,16s,20.0,0.0023,0.0388,0.7134,0.299
sincFold,sortS200,16s,21.0,0.0024,0.0402,0.7098,
sincFold,sortS200,16s,22.0,0.0022,0.0412,0.6976,
sincFold,sortS200,16s,23.0,0.0024,0.0591,0.6924,
sincFold,sortS200,16s,24.0,0.0016,0.0562,0.6856,
sincFold,sortS200,16s,25.0,0.0015,0.0371,0.711,0.268
sincFold,sortS100,tRNA,0.0,0.065,0.0418,0.3005,
sincFold,sortS100,tRNA,1.0,0.065,0.0418,0.3005,
sincFold,sortS100,tRNA,2.0,0.0342,0.0378,0.3548,
sincFold,sortS100,tRNA,3.0,0.0312,0.0401,0.3607,
sincFold,sortS100,tRNA,4.0,0.0283,0.0339,0.4219,
sincFold,sortS100,tRNA,5.0,0.0276,0.0295,0.4466,0.571
sincFold,sortS100,tRNA,6.0,0.0293,0.0378,0.3365,
sincFold,sortS100,tRNA,7.0,0.0259,0.0276,0.4867,
sincFold,sortS100,tRNA,8.0,0.0232,0.0329,0.4765,
sincFold,sortS100,tRNA,9.0,0.0207,0.029,0.4974,
sincFold,sortS100,tRNA,10.0,0.0197,0.0301,0.469,0.61
sincFold,sortS100,tRNA,11.0,0.022,0.0531,0.2802,
sincFold,sortS100,tRNA,12.0,0.0191,0.0277,0.546,
sincFold,sortS100,tRNA,13.0,0.0161,0.0253,0.5755,
sincFold,sortS100,tRNA,14.0,0.014,0.0268,0.5159,
sincFold,sortS100,tRNA,15.0,0.0128,0.0266,0.5032,0.656
sincFold,sortS100,tRNA,16.0,0.014,0.033,0.5374,
sincFold,sortS100,tRNA,17.0,0.0106,0.0262,0.5838,
sincFold,sortS100,tRNA,18.0,0.0076,0.0344,0.5743,
sincFold,sortS100,tRNA,19.0,0.0063,0.0271,0.534,
sincFold,sortS100,tRNA,20.0,0.0076,0.034,0.5975,0.611
sincFold,sortS100,tRNA,21.0,0.0055,0.0516,0.534,
sincFold,sortS100,tRNA,22.0,0.0027,0.0359,0.6216,
sincFold,sortS100,tRNA,23.0,0.0028,0.0711,0.45,
sincFold,sortS100,tRNA,24.0,0.0028,0.0339,0.6183,
sincFold,sortS100,tRNA,25.0,0.0012,0.0359,0.6337,0.599
sincFold,sortS100,tmRNA,0.0,0.0697,0.0506,0.3353,
sincFold,sortS100,tmRNA,1.0,0.0697,0.0506,0.3353,
sincFold,sortS100,tmRNA,2.0,0.0383,0.045,0.378,
sincFold,sortS100,tmRNA,3.0,0.0335,0.0395,0.4296,
sincFold,sortS100,tmRNA,4.0,0.0313,0.0374,0.4575,
sincFold,sortS100,tmRNA,5.0,0.0301,0.0357,0.4599,0.344
sincFold,sortS100,tmRNA,6.0,0.0305,0.0661,0.2626,
sincFold,sortS100,tmRNA,7.0,0.0263,0.0325,0.5168,
sincFold,sortS100,tmRNA,8.0,0.023,0.0356,0.5331,
sincFold,sortS100,tmRNA,9.0,0.0207,0.0309,0.5617,
sincFold,sortS100,tmRNA,10.0,0.0185,0.0288,0.5864,0.369
sincFold,sortS100,tmRNA,11.0,0.0158,0.0756,0.3725,
sincFold,sortS100,tmRNA,12.0,0.0125,0.0424,0.5815,
sincFold,sortS100,tmRNA,13.0,0.0088,0.0393,0.6227,
sincFold,sortS100,tmRNA,14.0,0.0066,0.0327,0.619,
sincFold,sortS100,tmRNA,15.0,0.0051,0.0933,0.4704,0.315
sincFold,sortS100,tmRNA,16.0,0.0086,0.0303,0.6396,
sincFold,sortS100,tmRNA,17.0,0.0045,0.0427,0.6357,
sincFold,sortS100,tmRNA,18.0,0.0031,0.0473,0.6355,
sincFold,sortS100,tmRNA,19.0,0.0036,0.0323,0.6185,
sincFold,sortS100,tmRNA,20.0,0.0045,0.0582,0.5952,0.292
sincFold,sortS100,tmRNA,21.0,0.004,0.0435,0.6365,
sincFold,sortS100,tmRNA,22.0,0.0021,0.0536,0.6238,
sincFold,sortS100,tmRNA,23.0,0.0019,0.0439,0.6303,
sincFold,sortS100,tmRNA,24.0,0.0043,0.0597,0.5766,
sincFold,sortS100,tmRNA,25.0,0.0036,0.0476,0.6432,0.304
sincFold,sortS100,RNaseP,0.0,0.0733,0.0652,0.2286,
sincFold,sortS100,RNaseP,1.0,0.0733,0.0652,0.2286,
sincFold,sortS100,RNaseP,2.0,0.0386,0.0441,0.372,
sincFold,sortS100,RNaseP,3.0,0.0369,0.0415,0.4023,
sincFold,sortS100,RNaseP,4.0,0.033,0.0482,0.3347,
sincFold,sortS100,RNaseP,5.0,0.03,0.0375,0.4441,0.464
sincFold,sortS100,RNaseP,6.0,0.0308,0.1429,0.0889,
sincFold,sortS100,RNaseP,7.0,0.0279,0.034,0.4904,
sincFold,sortS100,RNaseP,8.0,0.0257,0.0329,0.5039,
sincFold,sortS100,RNaseP,9.0,0.0234,0.0309,0.5417,
sincFold,sortS100,RNaseP,10.0,0.0208,0.0305,0.526,0.433
sincFold,sortS100,RNaseP,11.0,0.0209,0.0343,0.5306,
sincFold,sortS100,RNaseP,12.0,0.0181,0.0302,0.5335,
sincFold,sortS100,RNaseP,13.0,0.0149,0.0329,0.5692,
sincFold,sortS100,RNaseP,14.0,0.0124,0.0335,0.5814,
sincFold,sortS100,RNaseP,15.0,0.0111,0.0279,0.5782,0.41
sincFold,sortS100,RNaseP,16.0,0.0102,0.0417,0.5792,
sincFold,sortS100,RNaseP,17.0,0.0073,0.0273,0.5847,
sincFold,sortS100,RNaseP,18.0,0.0058,0.0429,0.5861,
sincFold,sortS100,RNaseP,19.0,0.0042,0.0384,0.6179,
sincFold,sortS100,RNaseP,20.0,0.0055,0.0411,0.6177,0.371
sincFold,sortS100,RNaseP,21.0,0.0034,0.0461,0.6256,
sincFold,sortS100,RNaseP,22.0,0.0019,0.0677,0.5691,
sincFold,sortS100,RNaseP,23.0,0.0026,0.098,0.4889,
sincFold,sortS100,RNaseP,24.0,0.0018,0.0549,0.6262,
sincFold,sortS100,RNaseP,25.0,0.0013,0.0851,0.5649,0.382
sincFold,sortS100,5s,0.0,0.0685,0.0459,0.3007,
sincFold,sortS100,5s,1.0,0.0685,0.0459,0.3007,
sincFold,sortS100,5s,2.0,0.0346,0.0386,0.3485,
sincFold,sortS100,5s,3.0,0.0317,0.0383,0.3678,
sincFold,sortS100,5s,4.0,0.0299,0.0355,0.3973,
sincFold,sortS100,5s,5.0,0.0276,0.0334,0.4165,0.493
sincFold,sortS100,5s,6.0,0.03,0.0669,0.1753,
sincFold,sortS100,5s,7.0,0.0279,0.037,0.4086,
sincFold,sortS100,5s,8.0,0.0247,0.0325,0.4431,
sincFold,sortS100,5s,9.0,0.0224,0.0302,0.4895,
sincFold,sortS100,5s,10.0,0.0207,0.0355,0.4852,0.409
sincFold,sortS100,5s,11.0,0.0184,0.029,0.5157,
sincFold,sortS100,5s,12.0,0.0161,0.0287,0.5442,
sincFold,sortS100,5s,13.0,0.0126,0.0323,0.4897,
sincFold,sortS100,5s,14.0,0.0108,0.0391,0.4817,
sincFold,sortS100,5s,15.0,0.0083,0.031,0.5139,0.445
sincFold,sortS100,5s,16.0,0.0125,0.0278,0.5263,
sincFold,sortS100,5s,17.0,0.0099,0.0341,0.552,
sincFold,sortS100,5s,18.0,0.0082,0.0305,0.4996,
sincFold,sortS100,5s,19.0,0.0066,0.0293,0.5863,
sincFold,sortS100,5s,20.0,0.0044,0.029,0.5758,0.341
sincFold,sortS100,5s,21.0,0.0044,0.0482,0.5787,
sincFold,sortS100,5s,22.0,0.0032,0.0314,0.5708,
sincFold,sortS100,5s,23.0,0.0039,0.0449,0.5644,
sincFold,sortS100,5s,24.0,0.0022,0.041,0.5904,
sincFold,sortS100,5s,25.0,0.0018,0.0521,0.5855,0.302
sincFold,sortS100,srp,0.0,0.0675,0.0499,0.3299,
sincFold,sortS100,srp,1.0,0.0675,0.0499,0.3299,
sincFold,sortS100,srp,2.0,0.0333,0.0387,0.4133,
sincFold,sortS100,srp,3.0,0.0303,0.0389,0.4385,
sincFold,sortS100,srp,4.0,0.0276,0.0313,0.4957,
sincFold,sortS100,srp,5.0,0.0257,0.0339,0.4884,0.263
sincFold,sortS100,srp,6.0,0.027,0.0712,0.3284,
sincFold,sortS100,srp,7.0,0.0239,0.0289,0.5599,
sincFold,sortS100,srp,8.0,0.0211,0.0404,0.488,
sincFold,sortS100,srp,9.0,0.0183,0.0278,0.5586,
sincFold,sortS100,srp,10.0,0.0165,0.0258,0.5566,0.267
sincFold,sortS100,srp,11.0,0.0213,0.0615,0.4059,
sincFold,sortS100,srp,12.0,0.0188,0.0234,0.6016,
sincFold,sortS100,srp,13.0,0.0186,0.0352,0.5598,
sincFold,sortS100,srp,14.0,0.0145,0.025,0.5882,
sincFold,sortS100,srp,15.0,0.0127,0.0212,0.622,0.243
sincFold,sortS100,srp,16.0,0.015,0.0272,0.6213,
sincFold,sortS100,srp,17.0,0.0116,0.0283,0.6428,
sincFold,sortS100,srp,18.0,0.009,0.038,0.6285,
sincFold,sortS100,srp,19.0,0.0077,0.0219,0.6262,
sincFold,sortS100,srp,20.0,0.0061,0.0252,0.6531,0.238
sincFold,sortS100,srp,21.0,0.0094,0.0217,0.6305,
sincFold,sortS100,srp,22.0,0.0073,0.0466,0.5678,
sincFold,sortS100,srp,23.0,0.006,0.034,0.648,
sincFold,sortS100,srp,24.0,0.0045,0.0312,0.6698,
sincFold,sortS100,srp,25.0,0.0039,0.03,0.668,0.226
sincFold,sortS100,grp1,0.0,0.0707,0.0583,0.2521,
sincFold,sortS100,grp1,1.0,0.0707,0.0583,0.2521,
sincFold,sortS100,grp1,2.0,0.0385,0.0422,0.3792,
sincFold,sortS100,grp1,3.0,0.0338,0.0382,0.4184,
sincFold,sortS100,grp1,4.0,0.0336,0.0488,0.4004,
sincFold,sortS100,grp1,5.0,0.0305,0.0381,0.4464,0.383
sincFold,sortS100,grp1,6.0,0.0335,0.0366,0.4448,
sincFold,sortS100,grp1,7.0,0.0314,0.0333,0.4909,
sincFold,sortS100,grp1,8.0,0.0273,0.0309,0.5327,
sincFold,sortS100,grp1,9.0,0.0263,0.0303,0.5497,
sincFold,sortS100,grp1,10.0,0.0232,0.0279,0.5524,0.423
sincFold,sortS100,grp1,11.0,0.0239,0.0315,0.5224,
sincFold,sortS100,grp1,12.0,0.0207,0.0304,0.5811,
sincFold,sortS100,grp1,13.0,0.017,0.041,0.5351,
sincFold,sortS100,grp1,14.0,0.0147,0.0263,0.5974,
sincFold,sortS100,grp1,15.0,0.0124,0.0296,0.6182,0.357
sincFold,sortS100,grp1,16.0,0.009,0.0383,0.6033,
sincFold,sortS100,grp1,17.0,0.0064,0.0385,0.6152,
sincFold,sortS100,grp1,18.0,0.0042,0.0293,0.6153,
sincFold,sortS100,grp1,19.0,0.0037,0.0503,0.6125,
sincFold,sortS100,grp1,20.0,0.0024,0.0881,0.5236,0.307
sincFold,sortS100,grp1,21.0,0.003,0.0595,0.6069,
sincFold,sortS100,grp1,22.0,0.0019,0.0522,0.6186,
sincFold,sortS100,grp1,23.0,0.0029,0.0406,0.63,
sincFold,sortS100,grp1,24.0,0.0039,0.0568,0.6154,
sincFold,sortS100,grp1,25.0,0.002,0.0374,0.6358,0.309
sincFold,sortS100,telomerase,0.0,0.0723,0.0533,0.3058,
sincFold,sortS100,telomerase,1.0,0.0723,0.0533,0.3058,
sincFold,sortS100,telomerase,2.0,0.0386,0.0467,0.3696,
sincFold,sortS100,telomerase,3.0,0.0338,0.0428,0.4122,
sincFold,sortS100,telomerase,4.0,0.0312,0.0409,0.4465,
sincFold,sortS100,telomerase,5.0,0.0292,0.0344,0.4848,0.226
sincFold,sortS100,telomerase,6.0,0.0304,0.0416,0.4326,
sincFold,sortS100,telomerase,7.0,0.0282,0.0315,0.5259,
sincFold,sortS100,telomerase,8.0,0.0248,0.0339,0.5211,
sincFold,sortS100,telomerase,9.0,0.0221,0.038,0.5364,
sincFold,sortS100,telomerase,10.0,0.0195,0.0294,0.5632,0.169
sincFold,sortS100,telomerase,11.0,0.0202,0.0303,0.5601,
sincFold,sortS100,telomerase,12.0,0.0175,0.0327,0.5808,
sincFold,sortS100,telomerase,13.0,0.0158,0.0289,0.5939,
sincFold,sortS100,telomerase,14.0,0.0108,0.0427,0.5832,
sincFold,sortS100,telomerase,15.0,0.0088,0.0451,0.5844,0.159
sincFold,sortS100,telomerase,16.0,0.0065,0.0377,0.6045,
sincFold,sortS100,telomerase,17.0,0.0048,0.0575,0.5858,
sincFold,sortS100,telomerase,18.0,0.0032,0.0317,0.5983,
sincFold,sortS100,telomerase,19.0,0.0024,0.0456,0.6152,
sincFold,sortS100,telomerase,20.0,0.0019,0.0668,0.5858,0.124
sincFold,sortS100,telomerase,21.0,0.0023,0.0483,0.5909,
sincFold,sortS100,telomerase,22.0,0.0031,0.0564,0.622,
sincFold,sortS100,telomerase,23.0,0.0024,0.07,0.5777,
sincFold,sortS100,telomerase,24.0,0.0018,0.048,0.6381,
sincFold,sortS100,telomerase,25.0,0.0008,0.073,0.6207,0.101
sincFold,sortS100,23s,0.0,0.0696,0.0495,0.3186,
sincFold,sortS100,23s,1.0,0.0696,0.0495,0.3186,
sincFold,sortS100,23s,2.0,0.0355,0.0426,0.379,
sincFold,sortS100,23s,3.0,0.032,0.0407,0.4041,
sincFold,sortS100,23s,4.0,0.0294,0.0402,0.4276,
sincFold,sortS100,23s,5.0,0.0287,0.0374,0.4557,0.41
sincFold,sortS100,23s,6.0,0.0291,0.0393,0.4617,
sincFold,sortS100,23s,7.0,0.0249,0.0319,0.5001,
sincFold,sortS100,23s,8.0,0.0233,0.0306,0.5224,
sincFold,sortS100,23s,9.0,0.0202,0.0339,0.5311,
sincFold,sortS100,23s,10.0,0.0178,0.0454,0.5197,0.398
sincFold,sortS100,23s,11.0,0.0158,0.0403,0.5607,
sincFold,sortS100,23s,12.0,0.0114,0.0306,0.5579,
sincFold,sortS100,23s,13.0,0.0088,0.0323,0.5684,
sincFold,sortS100,23s,14.0,0.0066,0.0546,0.5841,
sincFold,sortS100,23s,15.0,0.0045,0.0367,0.5913,0.351
sincFold,sortS100,23s,16.0,0.0048,0.0497,0.6047,
sincFold,sortS100,23s,17.0,0.0029,0.0735,0.5623,
sincFold,sortS100,23s,18.0,0.0031,0.0474,0.6077,
sincFold,sortS100,23s,19.0,0.0021,0.0539,0.6229,
sincFold,sortS100,23s,20.0,0.0013,0.0601,0.5837,0.37
sincFold,sortS100,23s,21.0,0.0032,0.0644,0.619,
sincFold,sortS100,23s,22.0,0.0007,0.0576,0.6298,
sincFold,sortS100,23s,23.0,0.0007,0.0869,0.5848,
sincFold,sortS100,23s,24.0,0.0005,0.0671,0.6325,
sincFold,sortS100,23s,25.0,0.002,0.0891,0.5553,0.356
sincFold,sortS100,16s,0.0,0.0673,0.0478,0.341,
sincFold,sortS100,16s,1.0,0.0673,0.0478,0.341,
sincFold,sortS100,16s,2.0,0.0356,0.0448,0.374,
sincFold,sortS100,16s,3.0,0.0331,0.0573,0.3067,
sincFold,sortS100,16s,4.0,0.0302,0.0388,0.4384,
sincFold,sortS100,16s,5.0,0.0302,0.0347,0.4715,0.375
sincFold,sortS100,16s,6.0,0.0297,0.0338,0.4679,
sincFold,sortS100,16s,7.0,0.0259,0.0315,0.4896,
sincFold,sortS100,16s,8.0,0.0241,0.036,0.4786,
sincFold,sortS100,16s,9.0,0.0222,0.0313,0.5531,
sincFold,sortS100,16s,10.0,0.0201,0.032,0.5731,0.344
sincFold,sortS100,16s,11.0,0.0176,0.0293,0.5585,
sincFold,sortS100,16s,12.0,0.0134,0.028,0.567,
sincFold,sortS100,16s,13.0,0.0105,0.0333,0.6003,
sincFold,sortS100,16s,14.0,0.0082,0.0287,0.6037,
sincFold,sortS100,16s,15.0,0.0063,0.0345,0.6162,0.329
sincFold,sortS100,16s,16.0,0.0054,0.0373,0.6124,
sincFold,sortS100,16s,17.0,0.0029,0.064,0.6101,
sincFold,sortS100,16s,18.0,0.0021,0.0354,0.5903,
sincFold,sortS100,16s,19.0,0.0026,0.0369,0.634,
sincFold,sortS100,16s,20.0,0.002,0.0479,0.628,0.301
sincFold,sortS100,16s,21.0,0.0036,0.0784,0.5759,
sincFold,sortS100,16s,22.0,0.0021,0.0346,0.5694,
sincFold,sortS100,16s,23.0,0.0017,0.0491,0.6441,
sincFold,sortS100,16s,24.0,0.0015,0.0399,0.634,
sincFold,sortS100,16s,25.0,0.001,0.0429,0.6219,0.328
sincFold,clusS400,tRNA,0.0,0.0464,0.0311,0.4638,
sincFold,clusS400,tRNA,1.0,0.0464,0.0311,0.4638,
sincFold,clusS400,tRNA,2.0,0.0286,0.024,0.5769,
sincFold,clusS400,tRNA,3.0,0.0222,0.0226,0.6035,
sincFold,clusS400,tRNA,4.0,0.0174,0.0241,0.6217,
sincFold,clusS400,tRNA,5.0,0.0142,0.0165,0.7229,0.668
sincFold,clusS400,tRNA,6.0,0.0105,0.0161,0.7466,
sincFold,clusS400,tRNA,7.0,0.0079,0.0185,0.6876,
sincFold,clusS400,tRNA,8.0,0.0066,0.0155,0.7727,
sincFold,clusS400,tRNA,9.0,0.0044,0.0156,0.7394,
sincFold,clusS400,tRNA,10.0,0.0039,0.0216,0.7967,0.607
sincFold,clusS400,tRNA,11.0,0.0033,0.0174,0.7835,
sincFold,clusS400,tRNA,12.0,0.0027,0.017,0.8013,
sincFold,clusS400,tRNA,13.0,0.0024,0.0156,0.7798,
sincFold,clusS400,tRNA,14.0,0.0023,0.0164,0.7962,
sincFold,clusS400,tRNA,15.0,0.002,0.0197,0.8181,0.637
sincFold,clusS400,tRNA,16.0,0.0016,0.0165,0.8033,
sincFold,clusS400,tRNA,17.0,0.0016,0.0199,0.8244,
sincFold,clusS400,tRNA,18.0,0.0012,0.018,0.8096,
sincFold,clusS400,tRNA,19.0,0.001,0.0195,0.8232,
sincFold,clusS400,tRNA,20.0,0.0007,0.0191,0.8163,0.676
sincFold,clusS400,tRNA,21.0,0.0007,0.0186,0.8132,
sincFold,clusS400,tRNA,22.0,0.0007,0.0212,0.8251,
sincFold,clusS400,tRNA,23.0,0.0007,0.0231,0.8272,
sincFold,clusS400,tRNA,24.0,0.0007,0.0245,0.8316,
sincFold,clusS400,tRNA,25.0,0.0007,0.0268,0.8344,0.541
sincFold,clusS400,tmRNA,0.0,0.054,0.0346,0.4881,
sincFold,clusS400,tmRNA,1.0,0.054,0.0346,0.4881,
sincFold,clusS400,tmRNA,2.0,0.0326,0.0261,0.609,
sincFold,clusS400,tmRNA,3.0,0.0252,0.0245,0.6391,
sincFold,clusS400,tmRNA,4.0,0.0193,0.0338,0.6192,
sincFold,clusS400,tmRNA,5.0,0.0143,0.0215,0.6865,0.329
sincFold,clusS400,tmRNA,6.0,0.0107,0.0175,0.7525,
sincFold,clusS400,tmRNA,7.0,0.0084,0.0216,0.6912,
sincFold,clusS400,tmRNA,8.0,0.0065,0.0184,0.7852,
sincFold,clusS400,tmRNA,9.0,0.005,0.0179,0.7899,
sincFold,clusS400,tmRNA,10.0,0.0044,0.0207,0.7896,0.325
sincFold,clusS400,tmRNA,11.0,0.0038,0.0289,0.8164,
sincFold,clusS400,tmRNA,12.0,0.0028,0.0291,0.8234,
sincFold,clusS400,tmRNA,13.0,0.0019,0.0337,0.8211,
sincFold,clusS400,tmRNA,14.0,0.0013,0.0409,0.8114,
sincFold,clusS400,tmRNA,15.0,0.0013,0.0481,0.7776,0.242
sincFold,clusS400,tmRNA,16.0,0.0016,0.0275,0.8156,
sincFold,clusS400,tmRNA,17.0,0.0013,0.0298,0.8258,
sincFold,clusS400,tmRNA,18.0,0.0012,0.0306,0.8259,
sincFold,clusS400,tmRNA,19.0,0.0012,0.0345,0.8318,
sincFold,clusS400,tmRNA,20.0,0.0007,0.0285,0.8361,0.308
sincFold,clusS400,tmRNA,21.0,0.0007,0.0366,0.8326,
sincFold,clusS400,tmRNA,22.0,0.0008,0.0325,0.8325,
sincFold,clusS400,tmRNA,23.0,0.0007,0.0296,0.8338,
sincFold,clusS400,tmRNA,24.0,0.0007,0.0313,0.8258,
sincFold,clusS400,tmRNA,25.0,0.0009,0.0404,0.8291,0.289
sincFold,clusS400,RNaseP,0.0,0.0574,0.0374,0.441,
sincFold,clusS400,RNaseP,1.0,0.0574,0.0374,0.441,
sincFold,clusS400,RNaseP,2.0,0.0355,0.0304,0.5441,
sincFold,clusS400,RNaseP,3.0,0.0272,0.0256,0.6086,
sincFold,clusS400,RNaseP,4.0,0.0219,0.0244,0.6644,
sincFold,clusS400,RNaseP,5.0,0.0171,0.0215,0.7087,0.442
sincFold,clusS400,RNaseP,6.0,0.0128,0.0198,0.7226,
sincFold,clusS400,RNaseP,7.0,0.0092,0.0227,0.7374,
sincFold,clusS400,RNaseP,8.0,0.0075,0.0236,0.679,
sincFold,clusS400,RNaseP,9.0,0.006,0.0176,0.7347,
sincFold,clusS400,RNaseP,10.0,0.0042,0.0198,0.7287,0.39
sincFold,clusS400,RNaseP,11.0,0.0039,0.0239,0.6811,
sincFold,clusS400,RNaseP,12.0,0.0029,0.022,0.7119,
sincFold,clusS400,RNaseP,13.0,0.0033,0.0183,0.7617,
sincFold,clusS400,RNaseP,14.0,0.0028,0.0217,0.7657,
sincFold,clusS400,RNaseP,15.0,0.0023,0.0256,0.7884,0.408
sincFold,clusS400,RNaseP,16.0,0.0024,0.0204,0.7855,
sincFold,clusS400,RNaseP,17.0,0.0019,0.0215,0.7878,
sincFold,clusS400,RNaseP,18.0,0.0016,0.0315,0.7965,
sincFold,clusS400,RNaseP,19.0,0.0012,0.0801,0.6793,
sincFold,clusS400,RNaseP,20.0,0.0009,0.0436,0.7544,0.373
sincFold,clusS400,RNaseP,21.0,0.0009,0.0858,0.6822,
sincFold,clusS400,RNaseP,22.0,0.0008,0.0502,0.7856,
sincFold,clusS400,RNaseP,23.0,0.0008,0.0368,0.7967,
sincFold,clusS400,RNaseP,24.0,0.0008,0.0338,0.7972,
sincFold,clusS400,RNaseP,25.0,0.0009,0.0708,0.7469,0.211
sincFold,clusS400,5s,0.0,0.0476,0.0318,0.4137,
sincFold,clusS400,5s,1.0,0.0476,0.0318,0.4137,
sincFold,clusS400,5s,2.0,0.0277,0.025,0.5331,
sincFold,clusS400,5s,3.0,0.0217,0.0242,0.5856,
sincFold,clusS400,5s,4.0,0.0174,0.0201,0.6093,
sincFold,clusS400,5s,5.0,0.0142,0.0191,0.6207,0.465
sincFold,clusS400,5s,6.0,0.0105,0.0205,0.6258,
sincFold,clusS400,5s,7.0,0.008,0.0215,0.63,
sincFold,clusS400,5s,8.0,0.006,0.017,0.6958,
sincFold,clusS400,5s,9.0,0.0052,0.0186,0.7013,
sincFold,clusS400,5s,10.0,0.0042,0.0208,0.6465,0.447
sincFold,clusS400,5s,11.0,0.0033,0.0182,0.7166,
sincFold,clusS400,5s,12.0,0.0029,0.0187,0.6723,
sincFold,clusS400,5s,13.0,0.0027,0.0198,0.659,
sincFold,clusS400,5s,14.0,0.0032,0.0238,0.6341,
sincFold,clusS400,5s,15.0,0.0024,0.0181,0.7245,0.432
sincFold,clusS400,5s,16.0,0.002,0.0386,0.7407,
sincFold,clusS400,5s,17.0,0.0015,0.0286,0.7515,
sincFold,clusS400,5s,18.0,0.0017,0.0267,0.7461,
sincFold,clusS400,5s,19.0,0.0014,0.02,0.7555,
sincFold,clusS400,5s,20.0,0.0009,0.0217,0.7529,0.428
sincFold,clusS400,5s,21.0,0.0008,0.0219,0.7479,
